route_key_hash,route_key,source,account_code,provider,model,egress_id,epoch,created_at,updated_at
TOKEN-JPELG3WJTY62SWH7S7HCUOILPU,previous_response_id:TOKEN-RKD7SXLMHBEMAC5FAUNQZPJIUE,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430427,1785430427
TOKEN-SPUN652H7QGREW7I5OEPSUSKUA,claude_item_id:msg_011CdYbEAqDKznVmPGR3VpnZ,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430427,1785430427
TOKEN-Z7P4AKXAZKD6ADA2ON2ZVAKAMY,previous_response_id:TOKEN-M6XQ7LNGB5IMCX76BHZJGUAWEY,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430434,1785430434
TOKEN-GB6CM3UNOABBQTNFQEKEZFW7NI,previous_response_id:TOKEN-ASAQXRDDVZYEAOWQA53LIYH5JI,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430437,1785430437
TOKEN-DLSNVSQLFOUB6FI5QG5M62B4GI,previous_response_id:TOKEN-3RCFUDRSYMY47CBWX4EXCXGXQA,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430439,1785430439
TOKEN-ZW2GMAMX2LSPCG743KTOLZFYFE,previous_response_id:TOKEN-KK4ZBDPVTEQU72O3B7NJT33OPI,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430449,1785430449
TOKEN-R4D7LHWHIDF5NX4XDIUG5RM6UE,previous_response_id:TOKEN-72PIMROHX3VOALALL2WKHTM5VE,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430455,1785430455
TOKEN-RXZ5UAJLS74KKLLIVOIERY7LKI,previous_response_id:TOKEN-6KXQIAOVZQ6MH3MNP5R7M4J44E,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430464,1785430464
TOKEN-LDQJYY4ECSBW42XVITKPCO42WE,previous_response_id:TOKEN-HG24U6JNCP6CKIHTR5JFPCOL6Y,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430466,1785430466
TOKEN-4CQX6OBMFXBZCZYQIPY2FNGLUA,previous_response_id:TOKEN-BTJDLAKO6CIFAJ7WDADQKYXADQ,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430477,1785430477
TOKEN-JS2J5VB5BE7U3B3H5THQPBHSKE,previous_response_id:TOKEN-UQITOSRNV6A5FBBOOQ4TVCCWXU,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430478,1785430478
TOKEN-FE7PY5AV2UJCLBHLHYBTW6E2YQ,previous_response_id:TOKEN-3JMFVXY7QKHA6MHBW376PCFTK4,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430489,1785430489
TOKEN-2PSHSVFCR2J7J4ACNUQV2KYV2Q,previous_response_id:TOKEN-NGCNHKMPA7ITLRK2T6VJ4Q7DM4,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430491,1785430491
TOKEN-VSFUWRNXNUKHIOJH7O6NABPRAY,previous_response_id:TOKEN-6YCSAEOMYRRTB6QRDN6GYSNCGA,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430493,1785430493
TOKEN-3ZXB6PP6QIAW2LWUG2CRPPEMPE,x-claude-code-session-id:60ff45f7-d2b6-44a3-99ad-edb64729a265,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430494,1785430494
TOKEN-2QXKYUIRWNQD27FGVHS2QFVDEI,claude_item_id:msg_011CdYbKRX9AL7t8zHJuwgcu,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430499,1785430499
TOKEN-7U2VBNHWFGSBMBFB5CL7RDP5VU,previous_response_id:TOKEN-LSWD3IC5ZTII3NMQAFZTHOSBUQ,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430500,1785430500
TOKEN-4PG6HTRHUH54VDY6WWVHTMSFFM,claude_item_id:msg_011CdYbKYcY4wHNe5MYP9WyE,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430500,1785430500
TOKEN-MR6I6CYLA6YEP6M5WN5QTWJDBQ,previous_response_id:TOKEN-7IDZSHI2I6CD43JD3CUHN25NJY,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430506,1785430506
TOKEN-HTENP5XC6F5VJRFKBFHLP6JVB4,previous_response_id:TOKEN-MCFGZZN6OKKDBBRRSDSNDXXV2U,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430506,1785430506
TOKEN-3D27D5AXFN2ZHDEKKNWDSMVZIY,previous_response_id:TOKEN-3IWFKOZDGWC5ZI437U5566BESQ,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430515,1785430515
TOKEN-EQ25HBAL23VHX4LQ5PBKQ4H4IE,previous_response_id:TOKEN-A6DP4XG2UPCOFLTKKEPB5ZJRDE,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430516,1785430516
TOKEN-BBJMZGHVMXQV7MKA2KEJY2QDFU,previous_response_id:TOKEN-ZEMHEK3WTKWNSTVA5NMZ4SB75Q,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430525,1785430525
TOKEN-RQLSDMGVAEMWP27QPR63NA4NUA,previous_response_id:TOKEN-OB3DZ4RGMFZSRHGDKIWY2E7HME,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430529,1785430529
TOKEN-V6CCMYQZ5XJ32MECIS3CZAXT4U,x-claude-code-session-id:823e11da-6fb0-49e4-bd5f-88e88df9500a,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430530,1785430530
TOKEN-TTX35LZDB6BBXUQK56B42Z7NSE,x-claude-code-session-id:0d0791c1-5813-4172-aff4-c900a4940ce3,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430530,1785430530
TOKEN-DR7FTATN3W3URTX53Z3J7ME77Q,previous_response_id:TOKEN-U5II7VLXUTLIH3TSH5EO7Q553U,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430533,1785430533
TOKEN-HB6UV3AYM2RZJCLNNBMSQO3ZE4,claude_item_id:msg_011CdYbMwo7PiZaSTMG4oRix,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430533,1785430533
TOKEN-56LOGGAD6MQ7GG32QL6XSBKA74,claude_item_id:msg_011CdYbN8Qq4YZ7NE2Z9xNTu,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430535,1785430535
TOKEN-RVUMRRY4ZKIUY7ALQ23YKI33RE,claude_item_id:msg_011CdYbN6yWaaXRuCHYXvkEz,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430536,1785430536
TOKEN-JKPESIQXLNRMDNP3DHXUOIU2IQ,claude_item_id:toolu_01XsRSwVVW2u8fpCL5jT7u7p,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430536,1785430536
TOKEN-OLWNPJ4O2E7VUA4KDD6UOG3ZDE,claude_item_id:toolu_01HWTQeLaAdVvt8yN2hHrzQP,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430536,1785430536
TOKEN-SON7XD5EIPVTZL6NUEYKHYG7UU,claude_item_id:toolu_018fsRJMBcHYocqdSjkBVAuS,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430537,1785430537
TOKEN-5ZB7NNPOFOLPYG3C6DQE42UEYU,claude_item_id:toolu_0168MDGjSHXkiHxkq2kJfx2d,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430537,1785430537
TOKEN-YCLD27ITNM4XATQ2SDIZQR4FKE,claude_item_id:msg_011CdYbNAve211a1RwXWLRf7,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785430537,1785430537
TOKEN-7TFPZS2WC3XY3BYN6P4AJQBKOM,previous_response_id:TOKEN-7BI46CJ46VC25NXU4TEEZSPYAU,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430539,1785430539
TOKEN-JY2V2PXEMZOQ26VXBUI34MDVTE,previous_response_id:TOKEN-DGUC4RZM2Y46PRL4XAIEYWF5UA,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430543,1785430543
TOKEN-KRTXZHJ25F4QJPZ66KA4Y2EMFA,previous_response_id:TOKEN-CNIU45XIOSDF4MLTOW7UN5WL2A,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430548,1785430548
TOKEN-QLHUZXA7DLHIT34XXMYTG27ET4,previous_response_id:TOKEN-3TQ5YSVFPFMFYGAAETPWC44PEI,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430550,1785430550
TOKEN-GWKFRQ4YDWWR3J37HINCLZH2YE,previous_response_id:TOKEN-L4GYIDUO5IJ6HI6NS3MCITBPBI,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430551,1785430551
TOKEN-OEJ55MTVRT6JDEZ6WLNNHABVDE,previous_response_id:TOKEN-VY7IBGVQEB4IOH4CKIDTR2DPII,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430554,1785430554
TOKEN-ZWHT54A7XMV2JORKBIJVYUUKGQ,previous_response_id:TOKEN-DWBUGOZSIJONUEIQ674EZ7UPVY,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430563,1785430563
TOKEN-RY6O4Y2LRFECAR3KQSJY62QAN4,previous_response_id:TOKEN-AFCZ3QDZUVF7TKUVS3QRYI6L4Q,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430573,1785430573
TOKEN-5JIBJQAZSUCOTCTLK3MKUZXRKE,previous_response_id:TOKEN-MQNLRMANOOBILS7RHDMQO7D7FE,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430588,1785430588
TOKEN-MLB4BTXWEZLESURRM7E6DM7URE,previous_response_id:TOKEN-IGIM4GNYDHXUWXINNWOWNNY2R4,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430591,1785430591
TOKEN-ETH4ZI442HUGWPOO3SY7A44M24,previous_response_id:TOKEN-ZMZZNLZSR4JX7VQADFOXRO4MWY,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430595,1785430595
TOKEN-DW2ABJ6PDISDIHR3M2OTFEBADU,previous_response_id:TOKEN-LPJCMY76USEQMRIXSVYCZDDLBM,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430601,1785430601
TOKEN-LQREMZSCRCYECNEFOHIRC4MNMQ,previous_response_id:TOKEN-GT4A34JZISS4X4WPDJSHB3QLX4,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430603,1785430603
TOKEN-FFTLCIMIYOFIGZ54THFS7OGZWM,previous_response_id:TOKEN-CUKDZGOLTIWV73Q2ILPK2OWEKA,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430612,1785430612
TOKEN-H47BOOVEDFALHMFCIP7EEHF2N4,previous_response_id:TOKEN-CRRIEHR7A524O4Y5UOX2NVM7GE,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430619,1785430619
TOKEN-TQW3APJDJWQMZI2ANIKR5XWXIE,previous_response_id:TOKEN-JUC4DYKXXDX4PC5YOBGY6FZ6GY,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430628,1785430628
TOKEN-BMB3BMETDPZ77KJKDNC7EOAYW4,previous_response_id:TOKEN-PNGKL3LP2Y6KBELKO34YZ5KUJ4,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430631,1785430631
TOKEN-EYBQHPKXYGZDWVWM7MT4DXUX3I,previous_response_id:TOKEN-UHM23PVDFXSFYQI5VQZ2ZPJNMM,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430632,1785430632
TOKEN-O54ITEL7S5DXWWX3AMYEEWSJUQ,previous_response_id:TOKEN-C6P6IWL5GJWLLE5NIZFTUCLQCQ,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430646,1785430646
TOKEN-J2WD73JGHWWCOOYRSAGZG3DWFI,previous_response_id:TOKEN-WLDSSXJBYHK4AJRTIBHSYZKVSU,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430651,1785430651
TOKEN-SCVD6QUXIT4E5CRVI7LTPXDV7A,previous_response_id:TOKEN-DZORDBI2NSTFUXPL2U5HAHX77A,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430654,1785430654
TOKEN-ARLVQYQ7MYUSKBCQ6KDNRLUXXY,previous_response_id:TOKEN-CHYI6CI6ZC7FPMHVTWUDUI6FJE,previous_response_id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,0,1785430665,1785430665
TOKEN-HRPJR2347S4PCLUFNTVXFWNUYY,codex-root-thread-id:019fb3de-c82c-79b0-8f4f-ef011b406f2d,codex-root-thread-id,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,codex,gpt-5.6-sol,egress_us_1,1,1785429151,1785430665
TOKEN-SEZTL6TLF3O3X2T3JKCTSN5LB4,previous_response_id:TOKEN-JMFYRO3UMOUQBBCEPGX7LLBDDI,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430676,1785430676
TOKEN-R3BNSDDBU2UUDP2FB53I7G4JDI,previous_response_id:TOKEN-O25GSIBDE55XJCA2GWBNZU5TPQ,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430678,1785430678
TOKEN-HTFIFTHVUS4XZLBVLG7KYOYYEE,previous_response_id:TOKEN-JGX6RE3ZVA2VE3OXIZAFRCGNAU,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430703,1785430703
TOKEN-SEHHJNJ2D6QJ3MW7D6VM56XWQI,previous_response_id:TOKEN-4K7L6QLSTXPMN2TQS22HF5JETI,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430704,1785430704
TOKEN-VCC2ZJBZN7XJWE43PPIXXXUOFQ,previous_response_id:TOKEN-DVK2UYQGFRFVHFD3DXSD6R2MNQ,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430714,1785430714
TOKEN-ITZQ5AP7XKEHGDT44MGBS4OQE4,previous_response_id:TOKEN-RBKGZ4JYFU4OFPY5YBAAH2BFBM,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430728,1785430728
TOKEN-WDZ7JMFFYHALVXOCUPPII5TI2I,previous_response_id:TOKEN-GD65DXXVQDHGY5BM5G2CNHF5TQ,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430766,1785430766
TOKEN-WNII2UI55NJLR3RRI47QFQ445E,previous_response_id:TOKEN-SUXTQS62PAIM3KGNIXKILMAZ5M,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430778,1785430778
TOKEN-3UR3AN4FBQERSWRFLTVRJBEHWY,previous_response_id:TOKEN-LPGN7FAXXNWSEEHM62WHD472XA,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430800,1785430800
TOKEN-BPR4VXVR65Y3LJA7JDASKQ2YNM,x-claude-code-session-id:98eda8bd-7fc3-4bd7-a541-0bb81db7fa9a,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-4-6,egress_jp_01,0,1785430833,1785430833
TOKEN-CPYB656CT5WZHKRE3YLNWT4VIM,claude_item_id:msg_011CdYbkHxB85m1FW9xCrqXZ,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-4-6,egress_jp_01,0,1785430840,1785430840
TOKEN-ZM4H4KJ6YTKF2J66LZ2ZIN7AFA,codex-root-thread-id:019fa973-3986-7221-b317-12d227efad47,codex-root-thread-id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,1,1785428598,1785430841
TOKEN-D2NCKNS2XQ2EFIJ42ZVD3RB3CY,previous_response_id:TOKEN-F4PJPKMW4YDEYCYX2CSX7EMMPQ,previous_response_id,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,codex,gpt-5.6-sol,egress_us_1,0,1785430841,1785430841
TOKEN-XVB34JOMRCKVR5K6Y3PPBYIEUQ,claude_item_id:msg_011CdYbkaxdAGZ3vCwfSdSyp,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-4-6,egress_jp_01,0,1785430847,1785430847
TOKEN-NUFGYZS6PXGMD5YT6ZDYN2LZBM,previous_response_id:TOKEN-XNFXCHLNN4TEFBDMROHSSVQEAQ,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430847,1785430847
TOKEN-66QMQTHHOQPJP6JUDFZ5SQPEPU,previous_response_id:TOKEN-X6SZPXZG7JBPPJZAQLLJQQZL7M,previous_response_id,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex,gpt-5.6-sol,egress_us_1,0,1785430864,1785430864
TOKEN-DNB442EWGBHMVNNWXQA46TBYNI,x-claude-code-session-id:3704b659-e9f7-4e29-9990-a77aeb37a265,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431270,1785431270
TOKEN-KYCF2X6WDXUU4LHMYMGHOSIJRY,claude_item_id:msg_011CdYcJacvgGLyszWpmWWeG,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431273,1785431273
TOKEN-F2V3AO5Y6I6Q44354MXGHT7U5A,claude_item_id:msg_011CdYcJnERiUVFJaMa2aeJ2,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431276,1785431276
TOKEN-QYM2LSNFNJKU652MUQI3EA7BOE,x-claude-code-session-id:0e0acf25-422f-4281-a386-cef22539cd10,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431545,1785431545
TOKEN-NWYJ5UJK5JPYLH7R7DAAKTF6GM,x-claude-code-session-id:47aedf99-41b8-405b-bca0-2075122b1eef,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431545,1785431545
TOKEN-KY632BSD4RFQ5GPPJRU27JGMKE,x-claude-code-session-id:292c1a6b-e59a-49a3-9b6f-6d607c826d32,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431545,1785431545
TOKEN-MYDFVE3PRVLM5HSHFFAHWL44HU,x-claude-code-session-id:13900148-01be-4d16-bc75-b60a2429cbb0,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431546,1785431546
TOKEN-4TL7OOCBNJ6WTI6OTXFDL2EXQE,x-claude-code-session-id:501ea5f0-38e1-41dc-bda4-9d7423124ec8,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431546,1785431546
TOKEN-ADXE7EL5EIULVXTJWLAOX6QATU,x-claude-code-session-id:791375bb-302e-477f-8c15-24255475a208,x-claude-code-session-id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431546,1785431546
TOKEN-H6F7QINXH2U4CQLVGKK2ZPMOOI,claude_item_id:msg_011CdYceuU3xLpFsgqU5HZuk,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431550,1785431550
TOKEN-P65BVSI3LSBSLOPVKIAWI7OFEY,claude_item_id:msg_011CdYcewFhmw676URXqL5jf,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431550,1785431550
TOKEN-7KUBUEGP7ETN5RYGA6GI4QR4TE,claude_item_id:msg_011CdYcespqLAMrywwSmx774,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431550,1785431550
TOKEN-NQNJLUCEGUXBIV56M27DSK4U6A,claude_item_id:msg_011CdYcergNmvWsiXCcCsijX,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431550,1785431550
TOKEN-BRBJYKEYPDDT46MZEYQ2HPAL2I,claude_item_id:msg_011CdYces6g72e2d48avGJ85,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431550,1785431550
TOKEN-PTQQ2NZGGY5Q3PL3HSGHGSBIT4,claude_item_id:msg_011CdYcesGM2XRT11SqWbcT8,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431550,1785431550
TOKEN-N3Q5MYMVHJRXOQO2L6JAPJJCUA,claude_item_id:msg_011CdYcevCD8WGBrEbfvLN9U,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431551,1785431551
TOKEN-GLDUILO4ATHWLBBHNEMYU33BDU,claude_item_id:msg_011CdYcevqQdEAitrBXt3jYG,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431551,1785431551
TOKEN-R4SUHYOVN3OAJUZ2M7DBYHMR6A,claude_item_id:msg_011CdYcex83jScGWXv5TkrYH,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431551,1785431551
TOKEN-UGRUDZNAKV2ISIKXRTYEH3VGG4,claude_item_id:msg_011CdYcevgiuNpANHCvd58VL,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431551,1785431551
TOKEN-WP4OWM7I3QKKOUBXLWGTBDQEEQ,claude_item_id:msg_011CdYcewxNkKUmTZz8wGXSD,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431551,1785431551
TOKEN-UFVUKESB765G3Z2DMS4XUHDHIY,claude_item_id:msg_011CdYcexBmFAAZGZqfoxHau,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431552,1785431552
TOKEN-UTZRNSBQMV56UTESZEWSBW44UA,claude_item_id:msg_011CdYcfEbjkuHv2xFdjAJ2b,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431556,1785431556
TOKEN-XDCX6EFUXLJZR46Z3HV3CGA2AI,claude_item_id:msg_011CdYcfJLU6n2t3id1BNLUV,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431557,1785431557
TOKEN-DYY72JYEZ2R7HAGLZCUYAUZKIU,claude_item_id:msg_011CdYcfHMBq3VHYTW6XULuC,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431558,1785431558
TOKEN-GVE4OJHK4WIERWR3BNLYFSJ57I,claude_item_id:msg_011CdYcfJkH4BMM1qs2mMr7H,claude_item_id,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,claude,claude-opus-5,egress_jp_01,0,1785431559,1785431559
